Time (UNIX ms),Is Jamming,Jammer TX Gain,Reporting Time Offset (ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,PHY.NPrbDl,PHY.DerivedRssiDl (dBm),PHY.DerivedRsrqDl (dB),PUSCH.Snr (dB),PUCCH.Snr (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,DRB.DerivedCQIDl,PHY.CqiWb1TbDl,PHY.CqiWb2TbDl,
1754586497800,0,0,0,39,0,0,0.00,2.18,0.82,57,729,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.50,32.00,0,2,0.00,0.00,0.29,0.02,0.00,0.00,2,0,0,
1754586498800,0,0,0,39,0,0,0.00,2.18,0.82,88,739,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,60.00,33.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586499800,0,0,0,39,0,0,0.00,2.18,0.82,45,744,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.00,32.00,0,2,0.00,0.00,0.29,0.02,0.00,0.00,2,0,0,
1754586500800,0,0,0,39,0,0,0.00,0.74,0.82,22,734,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.50,30.00,0,3,0.00,0.00,0.29,0.02,0.00,0.00,3,0,0,
1754586501800,0,0,0,39,0,0,0.00,0.74,0.78,28,729,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.00,32.00,1,4,0.00,0.00,0.29,0.02,0.00,0.00,3,0,0,
1754586502800,0,0,0,39,0,0,0.00,2.18,0.82,36,739,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,60.00,30.00,0,6,0.00,0.00,0.29,0.02,0.00,0.00,4,0,0,
1754586503800,0,0,0,39,0,0,0.00,2.18,0.82,30,749,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,40.50,30.00,1,6,0.00,0.00,0.29,0.02,0.00,0.00,4,0,0,
1754586504800,0,0,0,39,0,0,0.00,2.18,0.82,30,754,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,26.00,1,6,0.00,0.00,0.29,0.02,0.00,0.00,4,0,0,
1754586505800,0,0,0,39,0,0,0.00,0.74,0.82,28,744,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,60.00,30.00,0,4,0.00,0.00,0.29,0.02,0.00,0.00,3,0,0,
1754586506800,0,0,0,39,0,0,0.00,0.74,0.78,41,739,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,30.00,2,2,0.00,0.00,0.29,0.02,0.00,0.00,2,0,0,
1754586507800,0,0,0,39,0,0,0.00,2.18,0.82,121,749,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,27.00,1,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586508800,0,0,0,39,0,0,0.00,2.18,0.80,130,749,-63.92,-64.00,-64.00,-64.00,-64.00,-63.00,13,5,-46.14,6.93,39.00,30.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586509800,0,0,0,39,0,0,35.00,1.46,0.82,105,764,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,32.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586510800,0,0,0,39,0,0,90.00,1.46,0.85,105,764,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.50,34.00,1,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586511800,0,0,0,39,0,0,129.00,0.74,0.78,40,749,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.00,32.00,1,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586512800,0,0,0,39,0,0,74.00,0.74,0.80,40,749,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.00,32.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586513800,0,0,0,39,0,0,189.00,2.18,0.82,121,759,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,106,-32.96,205.86,19.00,30.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586514800,0,0,0,39,0,0,0.00,1.44,0.06,55,150,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,32.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586515800,1,49,0,39,8,2,0.00,9.97,2.83,350,744,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,10,5,-46.22,6.92,39.50,27.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586516800,1,49,0,39,1,1,0.00,8.73,1.48,503,1395,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,7,5,-46.22,6.92,38.00,25.00,0,0,0.15,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586517800,1,49,0,39,0,0,0.00,15.84,0.00,755,200,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.50,31.00,0,0,0.05,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586518800,1,49,0,39,0,0,0.00,2.21,0.95,135,458,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.00,30.00,0,0,0.02,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586519800,1,49,0,39,1,1,0.00,8.05,1.48,443,1355,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,7,5,-46.22,6.92,39.00,28.00,0,0,0.09,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586520800,1,49,0,39,0,0,0.00,9.46,0.78,407,1390,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,8,5,-46.22,6.92,39.50,29.00,0,1,0.11,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586521800,1,49,0,39,0,0,0.00,15.84,0.00,746,190,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,9,5,-46.22,6.92,39.00,31.00,1,0,0.04,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586522800,1,49,0,39,0,0,0.00,3.65,1.07,185,483,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,6,5,-46.22,6.92,38.50,30.00,0,0,0.03,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586523800,1,49,0,39,1,1,0.00,6.53,1.48,308,1360,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,7,5,-46.22,6.92,41.50,28.00,0,1,0.08,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586524800,1,49,0,39,0,0,0.00,3.60,0.02,157,789,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,37.50,31.00,0,0,0.05,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586525800,1,49,0,39,1,1,0.00,1.49,2.01,164,1325,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,3,106,-32.96,205.86,5.00,32.00,0,0,0.20,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586526800,1,49,0,39,0,0,0.00,1.52,0.21,124,656,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,1,21,-39.99,33.61,31.50,29.00,0,1,0.21,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586527800,1,49,0,39,0,0,0.00,2.93,0.78,134,1400,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,30.00,0,2,0.11,0.02,0.29,0.02,0.00,0.00,2,0,0,
1754586528800,1,49,0,39,0,0,0.00,11.54,0.76,407,779,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,29.00,0,0,0.07,0.01,0.29,0.02,0.00,0.00,0,0,0,
1754586529800,1,49,0,39,1,1,0.00,11.61,1.50,681,1370,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,5,5,-46.22,6.92,43.00,31.00,0,0,0.11,0.01,0.29,0.02,0.00,0.00,0,0,0,
1754586530800,1,49,0,39,0,0,0.00,10.10,0.78,558,1380,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,7,5,-46.22,6.92,37.50,34.00,0,0,0.11,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586531800,1,49,0,39,0,0,0.00,5.04,0.02,220,766,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,10,5,-46.22,6.92,38.50,34.00,0,0,0.05,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586532800,1,49,0,39,1,1,0.00,4.45,1.52,251,1380,-64.11,-65.00,-64.00,-64.00,-64.00,-64.00,9,5,-46.33,6.92,41.00,32.00,0,0,0.08,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586533800,1,49,0,39,0,0,0.00,5.76,0.02,341,716,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,5,5,-46.22,6.92,39.00,33.00,0,0,0.08,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586534800,1,49,0,39,0,0,0.00,2.26,0.97,207,1297,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,2,21,-39.99,33.61,32.50,30.00,0,1,0.10,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754586535800,1,49,0,39,1,1,0.00,6.63,1.54,280,1996,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,5,5,-46.22,6.92,43.00,31.00,0,3,0.21,0.04,0.30,0.02,0.00,0.00,3,0,0,
1754586536800,1,49,0,39,0,0,0.00,11.65,1.50,282,1370,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,9,5,-46.22,6.92,40.00,31.00,0,2,0.29,0.02,0.30,0.02,0.00,0.00,2,0,0,
1754586537800,1,49,0,39,0,0,0.00,6.48,0.02,192,731,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,6,5,-46.22,6.92,37.00,32.00,0,0,0.19,0.01,0.30,0.02,0.00,0.00,0,0,0,
1754586538800,0,0,0,39,0,0,0.00,15.86,0.76,775,841,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,8,5,-46.47,6.91,39.50,32.00,0,0,0.08,0.01,0.30,0.02,0.00,0.00,0,0,0,
1754586539800,0,0,0,39,0,0,0.00,8.69,1.63,402,488,-64.33,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.55,6.91,39.00,33.00,0,1,0.03,0.01,0.30,0.02,0.00,0.00,1,0,0,
1754586540800,0,0,0,39,0,0,0.00,0.74,0.86,40,789,-64.23,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.45,6.91,38.50,32.00,0,0,0.01,0.01,0.30,0.02,0.00,0.00,0,0,0,
1754586541800,0,0,0,39,0,0,0.00,2.18,0.76,90,789,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,12,5,-46.47,6.91,38.50,34.00,0,1,0.00,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754586542800,0,0,0,39,0,0,0.00,0.74,0.86,35,471,-64.15,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.37,6.92,38.50,35.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586543800,0,0,0,39,0,0,0.00,2.18,0.75,90,804,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,37.50,33.00,0,1,0.00,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754586544800,0,0,0,39,0,0,0.00,0.74,0.85,75,456,-64.23,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.45,6.91,38.50,34.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586545800,0,0,0,39,0,0,0.00,0.74,0.82,75,471,-64.33,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.55,6.91,39.00,34.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586546800,0,0,0,39,0,0,0.00,0.74,0.82,35,471,-64.38,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.60,6.91,38.50,34.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586547800,0,0,0,39,0,0,0.00,0.74,0.82,35,471,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,12,5,-46.72,6.90,38.00,32.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586548800,0,0,0,39,1,1,0.00,1.46,1.48,60,441,-64.54,-65.00,-65.00,-65.00,-64.00,-64.00,13,5,-46.76,6.90,59.50,37.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586549800,0,0,0,39,0,0,0.00,0.74,0.78,40,694,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,12,5,-46.47,6.91,37.50,35.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586550800,0,0,0,39,0,0,0.00,0.74,0.78,40,716,-64.46,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.68,6.90,37.50,34.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586551800,0,0,0,39,0,0,0.00,0.74,0.74,75,396,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,12,5,-46.72,6.90,59.00,34.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586552800,0,0,0,39,0,0,0.00,0.74,0.78,40,714,-64.31,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.53,6.91,38.00,35.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586553800,0,0,0,39,0,0,0.00,0.74,0.82,40,704,-64.33,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.55,6.91,38.00,35.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586554800,0,0,0,39,0,0,0.00,0.74,0.78,80,704,-64.23,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.45,6.91,59.50,34.00,2,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586555800,0,0,0,39,0,0,0.00,2.18,0.76,90,731,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.00,34.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586556800,0,0,0,39,0,0,0.00,0.00,0.06,5,105,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,33.00,2,1,0.00,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754586557800,0,0,0,39,0,0,0.00,0.74,0.78,26,426,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.00,35.00,2,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586558800,0,0,0,39,0,0,0.00,0.74,0.78,35,426,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,35.00,2,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586559800,0,0,0,39,1,1,0.00,1.49,1.53,110,1045,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.00,34.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754586560800,0,0,0,39,0,0,162.00,2.18,0.80,57,719,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.00,33.00,0,2,0.00,0.00,0.30,0.02,0.00,0.00,2,0,0,
1754586561800,0,0,0,39,0,0,181.00,1.46,0.82,47,744,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,34.00,0,1,0.00,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754586562800,0,0,0,39,0,0,47.00,2.18,0.82,51,744,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.50,33.00,0,2,0.00,0.00,0.30,0.02,0.00,0.00,2,0,0,
1754586563800,0,0,0,39,0,0,92.00,1.46,0.85,32,744,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.00,33.00,1,3,0.00,0.00,0.30,0.02,0.00,0.00,3,0,0,
1754586564800,0,0,0,39,0,0,203.00,0.74,0.76,20,714,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,106,-32.96,205.86,19.00,32.00,1,4,0.00,0.00,0.30,0.02,0.00,0.00,3,0,0,
1754586565800,0,0,0,39,0,0,0.00,0.00,0.06,5,105,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,33.00,0,5,0.00,0.00,0.30,0.02,0.00,0.00,4,0,0,
1754586566800,0,0,0,39,0,0,0.00,2.18,0.82,30,739,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.00,36.00,0,5,0.00,0.00,0.30,0.02,0.00,0.00,4,0,0,
1754586567800,0,0,0,39,0,0,0.00,2.18,0.82,30,751,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,12,5,-46.72,6.90,38.00,33.00,0,5,0.00,0.00,0.30,0.02,0.00,0.00,4,0,0,
1754586568800,0,0,0,39,0,0,0.00,2.18,0.82,30,749,-64.54,-65.00,-65.00,-65.00,-64.00,-64.00,13,5,-46.76,6.90,38.50,34.00,0,5,0.00,0.00,0.29,0.02,0.00,0.00,4,0,0,
1754586569800,0,0,0,39,0,0,0.00,0.74,0.89,20,744,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,12,5,-46.47,6.91,38.50,34.00,0,3,0.00,0.00,0.29,0.02,0.00,0.00,3,0,0,
1754586570800,0,0,0,39,0,0,0.00,0.74,0.76,25,734,-64.15,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.37,6.92,38.00,32.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586571800,0,0,0,39,0,0,0.00,2.18,0.82,130,749,-64.17,-65.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.39,6.92,37.50,34.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586572800,0,0,0,39,0,0,0.00,2.18,0.82,90,761,-64.08,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.30,6.92,39.00,30.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586573800,0,0,0,39,0,0,0.00,2.18,0.82,90,764,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,27.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586574800,0,0,0,39,0,0,0.00,2.18,0.89,90,764,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,41.00,29.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586575800,0,0,0,39,0,0,0.00,0.74,0.72,80,739,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.00,30.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586576800,0,0,0,39,0,0,0.00,0.74,0.82,40,749,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,31.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586577800,0,0,0,39,0,0,0.00,2.18,0.82,90,771,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.50,29.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586578800,0,0,0,39,0,0,0.00,2.18,0.82,90,774,-63.54,-64.00,-64.00,-64.00,-63.00,-63.00,13,5,-45.76,6.94,39.00,31.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586579800,0,0,0,39,0,0,0.00,2.18,0.82,130,769,-63.67,-64.00,-64.00,-64.00,-63.00,-63.00,12,5,-45.89,6.94,38.50,32.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586580800,0,0,0,39,0,0,0.00,0.74,0.78,40,759,-63.69,-64.00,-64.00,-64.00,-63.00,-63.00,13,5,-45.91,6.94,39.00,31.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586581800,0,0,0,39,0,0,0.00,0.74,0.82,40,759,-63.83,-64.00,-64.00,-64.00,-64.00,-63.00,12,5,-46.05,6.93,39.50,27.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586582800,0,0,0,39,0,0,0.00,2.18,0.82,81,769,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.00,27.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586583800,0,0,0,39,0,0,0.00,2.18,0.82,90,784,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,26.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586584800,0,0,0,39,0,0,0.00,2.18,0.82,90,784,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.00,27.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586585800,0,0,0,39,4,1,0.00,5.15,2.18,239,794,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,26.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586586800,0,0,0,39,1,1,0.00,1.27,1.34,59,789,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.00,28.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586587800,1,50,0,39,3,2,0.00,3.62,3.00,171,471,-63.92,-64.00,-64.00,-64.00,-64.00,-63.00,12,5,-46.14,6.93,38.00,31.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586588800,1,50,0,39,0,0,0.00,0.00,0.00,112,1367,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,1,5,-46.22,6.92,37.00,27.00,0,0,0.07,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586589800,1,50,0,39,0,0,0.00,3.71,0.00,341,40,,,,,,,0,5,,0.00,38.50,28.00,0,0,0.06,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586590800,1,50,0,39,0,0,0.00,9.13,0.19,488,50,,,,,,,0,5,,0.00,37.00,28.00,0,0,0.02,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586591800,1,50,0,39,0,0,271384.00,1.79,0.73,346,1332,,,,,,,0,106,,0.00,5.00,33.00,0,0,0.08,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586592800,1,50,0,39,2,2,0.00,17.22,2.97,684,195,-63.89,-64.00,-64.00,-64.00,-64.00,-63.00,9,5,-46.11,6.93,36.00,25.00,1,0,0.05,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586593800,1,50,0,39,0,0,0.00,9.36,0.00,493,423,-63.67,-64.00,-64.00,-64.00,-63.00,-63.00,3,5,-45.89,6.94,37.50,30.00,1,0,0.03,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586594800,1,50,0,39,0,0,0.00,10.56,0.00,676,756,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,7,5,-46.22,6.92,37.50,27.00,1,4,0.11,0.00,0.29,0.02,0.00,0.00,3,0,0,
1754586595800,1,50,0,39,0,0,0.00,15.96,0.00,545,50,,,,,,,0,5,,0.00,37.50,29.00,0,1,0.04,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754586596800,1,50,0,39,0,0,0.00,16.72,0.00,716,50,,,,,,,0,5,,0.00,37.00,33.00,0,0,0.01,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586597800,1,50,0,39,0,0,0.00,10.07,0.09,517,681,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,1,5,-46.22,6.92,39.50,27.00,0,2,0.01,0.00,0.29,0.02,0.00,0.00,2,0,0,
1754586598800,1,50,0,39,0,0,0.00,0.00,0.00,198,50,,,,,,,0,5,,0.00,38.00,31.00,0,0,0.03,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754586599800,1,50,0,40,4292865,4293043,0.00,34353211.74,34357313.90,-328811,-1762881,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,3,21,-39.99,33.61,27.00,29.00,0,0,0.15,0.08,0.96,0.00,0.00,0.00,0,0,0,
1754586600800,1,50,0,40,0,0,0.00,0.13,0.24,245,2203,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,1,5,-46.22,6.92,60.50,26.00,0,0,0.24,0.05,1.12,0.00,0.00,0.00,0,0,0,
1754586601800,1,50,0,40,1,1,0.00,2.21,1.50,134,1107,,,,,,,0,5,,0.00,37.50,25.00,0,2,0.16,0.04,0.99,0.00,0.00,0.00,2,0,0,
1754586602800,1,50,0,40,0,0,0.00,2.93,0.76,212,1902,-63.50,-64.00,-64.00,-63.50,-63.00,-63.00,2,5,-45.72,6.94,39.00,29.00,0,0,0.19,0.05,1.03,0.04,0.00,0.00,0,0,0,
1754586603800,1,50,0,40,0,0,0.00,2.29,1.13,168,1318,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,2,5,-46.22,6.92,39.50,30.00,0,0,0.17,0.07,1.06,0.04,0.00,0.00,0,0,0,
1754586604800,1,50,0,40,0,0,0.00,1.49,0.78,137,1922,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,3,5,-46.22,6.92,38.00,27.00,0,0,0.16,0.06,0.97,0.03,0.00,0.00,0,0,0,
1754586605800,1,50,0,40,0,0,0.00,0.00,0.27,217,1285,,,,,,,0,5,,0.00,37.50,24.00,0,1,0.25,0.04,1.00,0.03,0.00,0.00,1,0,0,
1754586606800,1,50,0,40,0,0,0.00,0.07,0.67,76,664,,,,,,,0,106,,0.00,5.00,32.00,0,0,0.11,0.03,1.05,0.06,0.00,0.00,0,0,0,
1754586607800,1,50,0,40,1,1,0.00,3.13,2.47,572,2375,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,2,5,-46.22,6.92,38.00,31.00,0,0,0.20,0.05,1.03,0.04,0.00,0.00,0,0,0,
1754586608800,1,50,0,40,0,0,0.00,0.02,0.81,254,1312,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,1,5,-46.22,6.92,37.50,30.00,0,0,0.27,0.04,1.03,0.04,0.00,0.00,0,0,0,
1754586609800,1,50,0,40,1,1,0.00,15.91,1.54,801,1420,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,41.00,32.00,0,0,0.17,0.02,1.04,0.03,0.00,0.00,0,0,0,
1754586610800,1,50,0,40,0,0,0.00,14.50,0.26,674,774,-62.40,-64.00,-64.00,-64.00,-64.00,-56.00,5,106,-31.36,210.95,5.00,26.00,0,0,0.07,0.03,1.05,0.03,0.00,0.00,0,0,0,
