Time (UNIX ms),Reporting Time Offset (ms),E2 Node ID,UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,PHY.NPrbDl,PHY.DerivedRssiDl (dBm),PHY.DerivedRsrqDl (dB),PUSCH.Snr (dB),PUCCH.Snr (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,DRB.DerivedCQIDl,PHY.CqiWb1TbDl,PHY.CqiWb2TbDl,
1763420214250,1,gNB,1,1102,4,2120.30,1119.00,4.90,1788,169,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,22,28,0.09,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420214250,2,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420214250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420215250,-1,gNB,1,1174,4,1659.89,1179.16,4.86,1816,159,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,24.00,22,28,0.08,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420215250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420215250,0,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420216250,0,gNB,1,407,4,0.00,409.11,4.83,724,139,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,22,28,0.07,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420216250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420216250,0,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420217250,2,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,21,28,0.06,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420217250,2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420217250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420218250,-1,gNB,1,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,19,28,0.05,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420218250,-1,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420218250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420219250,2,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,17,28,0.04,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420219250,2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420219250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420220250,-1,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,15,28,0.03,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420220250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420220250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420221250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,13,28,0.03,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420221250,0,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,63.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420221250,0,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420222250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,11,28,0.02,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420222250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420222250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420223250,1,gNB,1,0,0,0.00,0.00,0.00,5,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,10,27,0.02,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420223250,1,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,63.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420223250,1,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420224250,-1,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,8,27,0.02,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420224250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420224250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420225250,1,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,6,27,0.01,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420225250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,63.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420225250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420226250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,4,27,0.01,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420226250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420226250,0,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420227250,-2,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.00,21.00,2,27,0.01,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420227250,-2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,63.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420227250,-2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420228250,1,gNB,1,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,26,0.01,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763420228250,2,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420228250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420229250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,26,0.01,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763420229250,1,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420229250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420230250,1,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,26,0.00,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763420230250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420230250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420231250,0,gNB,1,27,107,0.00,27.94,119.05,42,5351,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,106,-12.96,360.01,19.00,18.00,0,25,0.00,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763420231250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420231250,0,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420232250,-1,gNB,1,4,371,0.00,4.75,379.15,27,11744,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,94,-13.48,306.90,19.00,24.00,2,25,0.00,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763420232250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420232250,-1,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420233250,0,gNB,1,4,587,0.00,4.75,585.85,28,11850,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,106,-12.96,360.01,19.00,21.00,4,24,0.00,0.00,0.02,0.00,0.00,0.00,13,0,0,
1763420233250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420233250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420234250,2,gNB,1,4,850,0.00,4.73,857.02,28,11626,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,106,-12.96,360.01,18.50,24.00,6,24,0.00,0.00,0.02,0.00,0.00,0.00,13,0,0,
1763420234250,2,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420234250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420235250,0,gNB,1,4,1186,0.00,4.73,1206.64,23,11638,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,94,-13.48,306.90,19.00,21.00,8,23,0.00,0.00,0.02,0.00,0.00,0.00,13,0,0,
1763420235250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420235250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420236250,-1,gNB,1,4,1486,0.00,4.75,1488.76,30,11749,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,106,-12.96,360.01,19.00,21.00,10,21,0.00,0.00,0.02,0.00,0.00,0.00,12,0,0,
1763420236250,-1,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,63.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420236250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420237250,-2,gNB,1,4,1677,0.00,4.75,1694.99,29,11838,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,106,-12.96,360.01,19.00,21.00,12,21,0.00,0.00,0.02,0.00,0.00,0.00,12,0,0,
1763420237250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420237250,-1,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420238250,2,gNB,1,4,1833,0.00,4.80,1834.92,41,10442,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,94,-13.48,306.90,19.00,21.00,13,20,0.00,0.00,0.02,0.00,0.00,0.00,11,0,0,
1763420238250,2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,63.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420238250,2,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420239250,1,gNB,1,4,970,0.00,4.82,976.72,49,5139,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,106,-12.96,360.01,19.00,19.00,15,22,0.00,0.00,0.02,0.00,0.00,0.00,12,0,0,
1763420239250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420239250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420240250,-1,gNB,1,4,1066,0.00,4.85,1080.61,48,5382,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,106,-12.96,360.01,18.50,21.00,17,24,0.00,0.00,0.02,0.00,0.00,0.00,13,0,0,
1763420240250,-1,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,63.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420240250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420241250,1,gNB,1,4,1138,0.00,4.85,1136.98,47,4821,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,83,-14.02,260.53,18.50,21.00,19,25,0.00,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763420241250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420241250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420242250,-2,gNB,1,4,946,0.00,4.87,952.93,52,4477,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,24.00,21,27,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420242250,-2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,63.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420242250,-2,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420243250,1,gNB,1,4,1150,0.00,4.90,1155.68,57,3975,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,28,-18.74,65.75,19.00,21.00,23,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420243250,1,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420243250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420244250,1,gNB,1,4,1114,0.00,4.87,1120.44,57,4079,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,28,-18.74,65.75,19.00,21.00,24,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420244250,2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420244250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420245250,-1,gNB,1,4,970,0.00,4.82,980.77,42,3096,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,106,-12.96,360.01,18.50,21.00,26,28,0.01,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420245250,0,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420245250,0,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420246250,1,gNB,1,4,1006,0.00,4.83,1020.04,32,2803,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,25,27,0.18,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420246250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420246250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420247250,-2,gNB,1,4,1210,0.00,4.85,1225.91,47,3900,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,106,-12.96,360.01,18.50,21.00,23,28,0.16,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420247250,-2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420247250,-2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420248250,2,gNB,1,4,982,0.00,4.90,978.23,57,3534,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,24.00,23,28,0.13,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420248250,2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420248250,2,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420249250,1,gNB,1,4,1150,0.00,4.87,1155.95,52,4082,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,82,-14.07,256.43,19.00,21.00,23,28,0.12,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420249250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,63.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420249250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420250250,-1,gNB,1,4,1114,0.00,4.90,1120.40,62,4191,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,82,-14.07,256.43,19.00,19.00,23,28,0.10,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763420250250,-1,gNB,2,0,0,0.00,0.00,0.00,5,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763420250250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
