Time (UNIX ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,N_PRB,RSSI (dBm),RSRQ (dB),PUSCH_SNR (dB),PUCCH_SNR (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,CQI_SINGLE_CODEWORD,CQI_DUAL_CODEWORD,
1749053170543,6,0,0,0.00,0.00,0.00,10,116,-82.00,-82.00,-82.00,-82.00,-82.00,-82.00,16,5,-64.22,6.38,23.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053171543,6,0,0,0.00,0.00,0.00,10,116,-81.00,-82.00,-82.00,-82.00,-82.00,-71.00,11,5,-63.22,6.41,21.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053172543,6,0,0,0.00,0.00,0.00,10,116,-73.92,-82.00,-82.00,-71.00,-66.00,-66.00,12,5,-56.14,6.58,21.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053173543,6,0,0,0.00,0.00,0.00,10,111,-71.33,-82.00,-82.00,-66.00,-66.00,-66.00,12,5,-53.55,6.66,21.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053174543,6,0,0,0.00,0.00,0.00,10,116,-71.33,-82.00,-82.00,-66.00,-66.00,-66.00,12,5,-53.55,6.66,22.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053175543,6,0,0,0.00,0.00,0.00,10,116,-75.33,-82.00,-82.00,-82.00,-66.00,-66.00,12,5,-57.55,6.54,22.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053176543,6,0,0,0.00,0.00,0.00,10,116,-69.75,-82.00,-82.00,-66.00,-66.00,-48.00,8,5,-51.97,6.71,22.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053177543,6,0,0,0.00,0.00,0.00,10,116,-74.00,-82.00,-82.00,-74.00,-66.00,-66.00,12,5,-56.22,6.58,22.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053178543,6,0,0,0.00,0.00,0.00,10,111,-74.00,-82.00,-82.00,-74.00,-66.00,-66.00,12,5,-56.22,6.58,22.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053179543,6,0,0,0.00,0.00,0.00,10,116,-73.31,-82.00,-82.00,-66.00,-66.00,-65.00,13,5,-55.53,6.60,21.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053180543,6,0,0,0.00,0.00,0.00,10,116,-72.00,-82.00,-82.00,-66.00,-66.00,-66.00,16,5,-54.22,6.64,22.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053181543,6,0,0,0.00,0.00,0.00,10,116,-71.33,-82.00,-82.00,-66.00,-66.00,-66.00,15,5,-53.55,6.66,20.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053182543,6,0,0,0.00,0.00,0.00,10,116,-73.12,-100.00,-82.00,-66.00,-66.00,-66.00,16,5,-55.34,6.61,23.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053183543,6,0,0,0.00,0.00,0.00,10,111,-73.12,-100.00,-82.00,-66.00,-66.00,-66.00,16,5,-55.34,6.61,22.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053184543,6,0,0,0.00,0.00,0.00,10,116,-74.25,-102.00,-82.00,-66.00,-66.00,-66.00,16,5,-56.47,6.57,22.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053185543,6,0,0,0.00,0.00,0.00,10,116,-71.00,-82.00,-82.00,-66.00,-66.00,-66.00,16,5,-53.22,6.67,21.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053186543,6,0,0,0.00,0.00,0.00,10,116,-66.00,-66.00,-66.00,-66.00,-66.00,-66.00,16,5,-48.22,6.84,21.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053187543,6,0,0,0.00,0.00,0.00,10,116,-66.00,-66.00,-66.00,-66.00,-66.00,-66.00,16,5,-48.22,6.84,21.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053188543,6,0,0,0.00,0.00,0.00,10,111,-66.00,-66.00,-66.00,-66.00,-66.00,-66.00,16,5,-48.22,6.84,22.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053189543,6,0,0,0.00,0.00,0.00,10,116,-66.38,-72.00,-66.00,-66.00,-66.00,-66.00,16,5,-48.59,6.83,23.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053190543,6,0,0,0.00,0.00,0.00,10,116,-69.25,-82.00,-69.00,-66.00,-66.00,-65.00,16,5,-51.47,6.73,24.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053191543,6,0,0,0.00,0.00,0.00,10,116,-71.81,-82.00,-82.00,-66.00,-66.00,-65.00,16,5,-54.03,6.65,22.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053192543,6,0,0,0.00,0.00,0.00,10,116,-71.81,-82.00,-82.00,-66.00,-66.00,-65.00,16,5,-54.03,6.65,25.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053193543,6,0,0,0.00,0.00,0.00,10,111,-69.62,-82.00,-74.00,-66.00,-65.00,-65.00,16,5,-51.84,6.71,24.00,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053194543,6,0,0,0.00,0.00,0.00,10,116,-68.94,-82.00,-66.00,-66.00,-66.00,-65.00,16,5,-51.16,6.74,22.00,43.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053195543,6,0,0,0.00,0.00,0.00,10,116,-66.00,-66.00,-66.00,-66.00,-66.00,-66.00,16,5,-48.22,6.84,21.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053196543,6,0,0,0.00,0.00,0.00,10,116,-66.00,-66.00,-66.00,-66.00,-66.00,-66.00,16,5,-48.22,6.84,20.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053197543,6,0,0,0.00,0.00,0.00,10,116,-66.00,-66.00,-66.00,-66.00,-66.00,-66.00,16,5,-48.22,6.84,21.00,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053198543,6,0,0,0.00,0.00,0.00,10,111,-66.00,-66.00,-66.00,-66.00,-66.00,-66.00,16,28,-40.74,45.36,24.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053199543,6,0,0,0.00,0.00,0.00,10,116,-66.00,-66.00,-66.00,-66.00,-66.00,-66.00,16,28,-40.74,45.36,24.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053200543,6,0,0,0.00,0.00,0.00,10,116,-68.25,-102.00,-66.00,-66.00,-66.00,-66.00,16,28,-42.99,44.46,24.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053201543,6,0,0,0.00,0.00,0.00,10,116,-68.25,-102.00,-66.00,-66.00,-66.00,-66.00,16,28,-42.99,44.46,24.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053202543,6,0,0,0.00,0.00,0.00,10,116,-70.87,-100.00,-66.00,-66.00,-66.00,-66.00,15,28,-45.60,43.51,24.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053203543,6,0,0,0.00,0.00,0.00,5,55,-70.73,-100.00,-71.00,-66.00,-66.00,-66.00,15,5,-52.95,6.68,21.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053204543,6,0,0,0.00,0.00,0.00,10,106,-71.88,-82.00,-82.00,-66.00,-66.00,-65.00,16,5,-54.09,6.64,21.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053205543,6,0,0,0.00,0.00,0.00,10,116,-73.81,-82.00,-82.00,-71.00,-66.00,-65.00,16,5,-56.03,6.59,22.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053206543,6,0,0,0.00,0.00,0.00,10,116,-73.81,-82.00,-82.00,-71.00,-66.00,-65.00,16,5,-56.03,6.59,21.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053207543,6,0,0,0.00,0.00,0.00,10,116,-70.27,-82.00,-82.00,-66.00,-66.00,-66.00,15,5,-52.49,6.69,21.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053208543,6,0,0,0.00,0.00,0.00,10,116,-66.00,-66.00,-66.00,-66.00,-66.00,-66.00,14,5,-48.22,6.84,20.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053209543,6,0,0,0.00,0.00,0.00,10,111,-66.81,-82.00,-66.00,-66.00,-66.00,-65.00,16,5,-49.03,6.81,21.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053210543,6,0,0,0.00,0.00,0.00,10,116,-66.81,-82.00,-66.00,-66.00,-66.00,-65.00,16,5,-49.03,6.81,21.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053211543,6,0,0,0.00,0.00,0.00,10,116,-66.69,-82.00,-66.00,-66.00,-65.50,-48.00,16,5,-48.91,6.82,22.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053212543,6,0,0,0.00,0.00,0.00,10,116,-68.81,-82.00,-74.00,-66.00,-66.00,-48.00,16,5,-51.03,6.74,24.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053213543,6,0,0,0.00,0.00,0.00,10,116,-66.19,-82.00,-66.00,-65.00,-65.00,-48.00,16,5,-48.41,6.84,25.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053214543,6,0,0,0.00,0.00,0.00,10,111,-72.25,-82.00,-82.00,-65.50,-64.50,-64.00,16,5,-54.47,6.63,24.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053215543,6,0,0,0.00,0.00,0.00,10,116,-72.25,-82.00,-82.00,-65.50,-64.50,-64.00,16,5,-54.47,6.63,23.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053216543,6,0,0,0.00,0.00,0.00,10,116,-70.80,-84.00,-82.00,-66.00,-64.00,-48.00,15,5,-53.02,6.68,22.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053217543,6,0,0,0.00,0.00,0.00,10,116,-66.50,-82.00,-66.00,-66.00,-65.00,-48.00,16,5,-48.72,6.82,23.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053218543,6,6,2,0.00,6.57,2.86,282,436,-68.00,-82.00,-66.00,-66.00,-66.00,-66.00,16,5,-50.22,6.77,25.00,43.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053219543,6,0,0,0.00,0.00,0.00,10,96,-68.00,-82.00,-66.00,-66.00,-66.00,-66.00,16,5,-50.22,6.77,26.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053220543,6,0,0,0.00,0.00,0.00,10,116,-64.69,-67.00,-66.00,-66.00,-65.00,-48.00,16,5,-46.91,6.90,25.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053221543,6,0,0,0.00,0.00,0.00,10,116,-66.81,-82.00,-66.00,-65.00,-65.00,-65.00,16,5,-49.03,6.81,25.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053222543,6,0,0,0.00,0.00,0.00,10,116,-68.38,-100.00,-67.50,-66.00,-65.00,-65.00,16,5,-50.59,6.76,25.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053223543,6,0,0,0.00,0.00,0.00,10,116,-67.88,-100.00,-66.00,-66.00,-65.50,-65.00,16,5,-50.09,6.77,21.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053224543,6,0,0,0.00,0.00,0.00,10,111,-67.88,-100.00,-66.00,-66.00,-65.50,-65.00,16,5,-50.09,6.77,20.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053225543,6,0,0,0.00,0.00,0.00,10,116,-65.94,-66.00,-66.00,-66.00,-66.00,-65.00,16,5,-48.16,6.85,20.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053226543,6,0,0,0.00,0.00,0.00,10,116,-65.88,-66.00,-66.00,-66.00,-66.00,-65.00,16,5,-48.09,6.85,20.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053227543,6,0,0,0.00,0.00,0.00,10,116,-68.50,-89.00,-66.00,-66.00,-65.00,-65.00,16,5,-50.72,6.75,21.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053228543,6,0,0,0.00,0.00,0.00,10,116,-68.50,-89.00,-66.00,-66.00,-65.00,-65.00,16,5,-50.72,6.75,21.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053229543,6,0,0,0.00,0.00,0.00,10,111,-70.25,-89.00,-66.00,-66.00,-66.00,-65.00,16,5,-52.47,6.69,22.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053230543,6,0,0,0.00,0.00,0.00,10,116,-66.00,-66.00,-66.00,-66.00,-66.00,-66.00,16,5,-48.22,6.84,21.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053231543,6,0,0,0.00,0.00,0.00,10,116,-67.00,-82.00,-66.00,-66.00,-66.00,-66.00,16,5,-49.22,6.81,23.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053232543,6,0,0,0.00,0.00,0.00,10,116,-68.12,-102.00,-66.00,-66.00,-66.00,-65.00,16,5,-50.34,6.77,21.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053233543,6,0,0,0.00,0.00,0.00,10,116,-68.12,-102.00,-66.00,-66.00,-66.00,-65.00,16,5,-50.34,6.77,21.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053234543,6,0,0,0.00,0.00,0.00,10,111,-68.12,-102.00,-66.00,-66.00,-66.00,-65.00,16,5,-50.34,6.77,22.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053235543,6,0,0,0.00,0.00,0.00,10,116,-67.08,-82.00,-66.00,-66.00,-66.00,-65.00,13,5,-49.30,6.80,23.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053236543,6,0,0,0.00,0.00,0.00,10,116,-66.00,-66.00,-66.00,-66.00,-66.00,-66.00,14,5,-48.22,6.84,22.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053237543,6,0,0,0.00,0.00,0.00,10,116,-70.25,-102.00,-66.00,-66.00,-66.00,-66.00,16,5,-52.47,6.69,23.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053238543,6,0,0,0.00,0.00,0.00,10,116,-70.25,-102.00,-66.00,-66.00,-66.00,-66.00,16,5,-52.47,6.69,23.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053239543,6,0,0,0.00,0.00,0.00,10,111,-73.38,-100.00,-74.00,-66.00,-66.00,-66.00,16,5,-55.59,6.60,22.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053240543,6,0,0,0.00,0.00,0.00,10,116,-68.33,-102.00,-66.00,-66.00,-66.00,-65.00,15,5,-50.55,6.76,22.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053241543,6,0,0,0.00,0.00,0.00,10,116,-69.27,-102.00,-66.00,-66.00,-66.00,-65.00,15,5,-51.49,6.73,22.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053242543,6,0,0,0.00,0.00,0.00,10,116,-69.27,-102.00,-66.00,-66.00,-66.00,-65.00,15,5,-51.49,6.73,22.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053243543,6,0,0,0.00,0.00,0.00,10,116,-75.19,-102.00,-82.00,-66.00,-65.00,-65.00,16,5,-57.41,6.55,21.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053244543,6,0,0,0.00,0.00,0.00,10,111,-73.06,-100.00,-82.00,-66.00,-66.00,-65.00,16,5,-55.28,6.61,22.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053245543,6,0,0,0.00,0.00,0.00,10,116,-73.19,-100.00,-74.00,-66.00,-66.00,-65.00,16,5,-55.41,6.60,21.50,43.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053246543,6,0,0,0.00,0.00,0.00,10,116,-74.25,-100.00,-82.00,-66.00,-66.00,-66.00,16,5,-56.47,6.57,21.50,43.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053247543,6,0,0,0.00,0.00,0.00,10,116,-74.25,-100.00,-82.00,-66.00,-66.00,-66.00,16,5,-56.47,6.57,22.50,43.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053248543,6,0,0,0.00,0.00,0.00,10,116,-79.06,-100.00,-82.00,-82.00,-74.00,-65.00,16,5,-61.28,6.45,23.00,43.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053249543,6,0,0,0.00,0.00,0.00,10,111,-76.81,-82.00,-82.00,-82.00,-66.00,-65.00,16,28,-51.55,41.72,24.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053250543,6,0,0,0.00,0.00,0.00,10,116,-77.94,-100.00,-82.00,-82.00,-66.00,-65.00,16,28,-52.67,41.43,24.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053251543,6,0,0,0.00,0.00,0.00,10,116,-77.94,-100.00,-82.00,-82.00,-66.00,-65.00,16,28,-52.67,41.43,25.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053252543,6,0,0,0.00,0.00,0.00,10,116,-73.88,-82.00,-82.00,-74.00,-66.00,-65.00,16,28,-48.61,42.55,24.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053253543,6,0,0,0.00,0.00,0.00,10,116,-75.75,-82.00,-82.00,-82.00,-65.50,-65.00,16,28,-50.49,42.01,24.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053254543,6,0,0,0.00,0.00,0.00,5,55,-77.88,-82.00,-82.00,-82.00,-74.00,-65.00,16,5,-60.09,6.48,22.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053255543,6,0,0,0.00,0.00,0.00,10,106,-81.00,-82.00,-82.00,-82.00,-82.00,-66.00,16,5,-63.22,6.41,24.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053256543,6,0,0,0.00,0.00,0.00,10,116,-81.00,-82.00,-82.00,-82.00,-82.00,-66.00,16,5,-63.22,6.41,24.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053257543,6,0,0,0.00,0.00,0.00,10,116,-82.00,-82.00,-82.00,-82.00,-82.00,-82.00,16,5,-64.22,6.38,23.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053258543,6,0,0,0.00,0.00,0.00,10,116,-82.00,-82.00,-82.00,-82.00,-82.00,-82.00,16,5,-64.22,6.38,24.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053259543,6,0,0,0.00,0.00,0.00,10,116,-81.00,-82.00,-82.00,-82.00,-82.00,-66.00,16,5,-63.22,6.41,23.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053260543,6,0,0,0.00,0.00,0.00,10,111,-81.00,-82.00,-82.00,-82.00,-82.00,-66.00,16,5,-63.22,6.41,25.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053261543,6,0,0,0.00,0.00,0.00,10,116,-82.00,-82.00,-82.00,-82.00,-82.00,-82.00,16,5,-64.22,6.38,24.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053262543,6,0,0,0.00,0.00,0.00,10,116,-82.00,-82.00,-82.00,-82.00,-82.00,-82.00,16,5,-64.22,6.38,23.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053263543,6,0,0,0.00,0.00,0.00,10,116,-82.00,-82.00,-82.00,-82.00,-82.00,-82.00,16,5,-64.22,6.38,24.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053264543,6,0,0,0.00,0.00,0.00,10,116,-82.00,-82.00,-82.00,-82.00,-82.00,-82.00,16,5,-64.22,6.38,24.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053265543,6,0,0,0.00,0.00,0.00,10,111,-82.00,-82.00,-82.00,-82.00,-82.00,-82.00,16,5,-64.22,6.38,24.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053266543,6,0,0,0.00,0.00,0.00,10,116,-87.81,-121.00,-91.00,-82.00,-82.00,-82.00,16,5,-70.03,6.27,23.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053267543,6,0,0,0.00,0.00,0.00,10,116,-93.81,-121.00,-100.00,-82.00,-82.00,-82.00,16,5,-76.03,6.17,23.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053268543,6,0,0,0.00,0.00,0.00,10,116,-86.25,-121.00,-100.00,-82.00,-74.00,-66.00,16,5,-68.47,6.30,25.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053269543,6,0,0,0.00,0.00,0.00,10,116,-89.62,-121.00,-100.00,-91.00,-74.00,-66.00,16,5,-71.84,6.24,23.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053270543,6,0,0,0.00,0.00,0.00,10,111,-89.62,-121.00,-100.00,-91.00,-74.00,-66.00,16,5,-71.84,6.24,24.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053271543,6,0,0,0.00,0.00,0.00,10,116,-96.31,-121.00,-100.00,-100.00,-82.00,-66.00,16,5,-78.53,6.13,23.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053272543,6,0,0,0.00,0.00,0.00,10,116,-100.19,-121.00,-100.00,-100.00,-100.00,-82.00,16,5,-82.41,6.08,23.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053273543,6,0,0,0.00,0.00,0.00,10,116,-100.88,-121.00,-110.50,-100.00,-100.00,-66.00,16,5,-83.09,6.07,24.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053274543,6,0,0,0.00,0.00,0.00,10,116,-100.88,-121.00,-110.50,-100.00,-100.00,-66.00,16,5,-83.09,6.07,23.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053275543,6,0,0,0.00,0.00,0.00,10,111,-86.69,-121.00,-100.00,-82.00,-66.00,-66.00,16,5,-68.91,6.29,23.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053276543,6,0,0,0.00,0.00,0.00,10,116,-82.69,-121.00,-82.00,-82.00,-74.00,-66.00,16,5,-64.91,6.37,24.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053277543,6,0,0,0.00,0.00,0.00,10,116,-79.12,-100.00,-82.00,-82.00,-66.00,-65.00,16,5,-61.34,6.45,22.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053278543,6,0,0,0.00,0.00,0.00,10,116,-87.12,-100.00,-100.00,-100.00,-66.00,-66.00,16,5,-69.34,6.28,22.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053279543,6,0,0,0.00,0.00,0.00,10,116,-87.12,-100.00,-100.00,-100.00,-66.00,-66.00,16,5,-69.34,6.28,23.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053280543,6,0,0,0.00,0.00,0.00,10,111,-75.07,-100.00,-100.00,-66.00,-66.00,-66.00,15,5,-57.29,6.55,22.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053281543,6,1,1,0.00,2.04,1.30,78,278,-66.00,-66.00,-66.00,-66.00,-66.00,-66.00,14,5,-48.22,6.84,22.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053282543,6,0,0,0.00,0.00,0.00,10,116,-70.27,-82.00,-82.00,-66.00,-66.00,-66.00,15,5,-52.49,6.69,22.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053283543,6,0,0,0.00,0.00,0.00,10,116,-70.27,-82.00,-82.00,-66.00,-66.00,-66.00,15,5,-52.49,6.69,23.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053284543,6,0,0,0.00,0.00,0.00,10,116,-71.88,-82.00,-82.00,-66.00,-66.00,-65.00,16,5,-54.09,6.64,23.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053285543,6,0,0,0.00,0.00,0.00,10,111,-71.71,-82.00,-82.00,-66.00,-65.00,-65.00,14,5,-53.93,6.65,22.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053286543,6,0,0,0.00,0.00,0.00,10,116,-73.33,-82.00,-82.00,-71.00,-66.00,-65.00,15,5,-55.55,6.60,22.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053287543,6,0,0,0.00,0.00,0.00,10,116,-74.71,-82.00,-82.00,-76.50,-66.00,-66.00,14,5,-56.93,6.56,22.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053288543,6,0,0,0.00,0.00,0.00,10,116,-74.71,-82.00,-82.00,-76.50,-66.00,-66.00,14,5,-56.93,6.56,22.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053289543,6,0,0,0.00,0.00,0.00,10,116,-80.06,-100.00,-82.00,-82.00,-76.50,-66.00,16,5,-62.28,6.43,23.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749053290543,6,0,0,0.00,0.00,0.00,10,111,-82.27,-100.00,-82.00,-82.00,-82.00,-66.00,15,5,-64.49,6.38,22.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
